subid,stim_1,stim_2,type,calculation,accuracy,block,trial_nr
5038,10,7,mult,70,1,3,1
5038,13,21,add,34,1,3,2
5038,21,8,mult,168,1,3,3
5038,7,14,mult,98,1,3,4
5038,5,14,add,19,1,3,5
5038,19,6,mult,114,1,3,6
5038,15,2,mult,30,1,3,7
5038,7,16,mult,112,1,3,8
5038,23,19,mult,437,1,3,9
5038,14,13,mult,182,1,3,10
5323,7,16,mult,112,1,3,1
5323,7,14,mult,98,1,3,2
5323,19,6,mult,114,1,3,3
5323,23,19,mult,437,1,3,4
5323,10,7,mult,70,1,3,5
5323,13,21,add,34,1,3,6
5323,21,8,mult,168,1,3,7
5323,14,13,mult,182,1,3,8
5323,15,2,mult,30,1,3,9
5323,5,14,add,19,1,3,10
4638,23,19,mult,420,0,3,1
4638,19,6,mult,114,1,3,2
4638,15,2,mult,30,1,3,3
4638,10,7,mult,70,1,3,4
4638,7,16,mult,105,0,3,5
4638,21,8,mult,168,1,3,6
4638,13,21,add,34,1,3,7
4638,5,14,add,19,1,3,8
4638,14,13,mult,172,0,3,9
4638,7,14,mult,98,1,3,10
3601,13,21,add,34,1,3,1
3601,7,14,mult,98,1,3,2
3601,23,19,mult,437,1,3,3
3601,21,8,mult,168,1,3,4
3601,14,13,mult,182,1,3,5
3601,15,2,mult,30,1,3,6
3601,5,14,add,19,1,3,7
3601,7,16,mult,112,1,3,8
3601,19,6,mult,114,1,3,9
3601,10,7,mult,70,1,3,10
3972,21,8,mult,168,1,3,1
3972,5,14,add,19,1,3,2
3972,15,2,mult,30,1,3,3
3972,7,16,mult,112,1,3,4
3972,13,21,add,34,1,3,5
3972,14,13,mult,142,0,3,6
3972,7,14,mult,98,1,3,7
3972,23,19,mult,207,0,3,8
3972,10,7,mult,70,1,3,9
3972,19,6,mult,99,0,3,10
253,21,8,mult,168,1,3,1
253,14,13,mult,173,0,3,2
253,19,6,mult,114,1,3,3
253,13,21,add,34,1,3,4
253,10,7,mult,70,1,3,5
253,7,14,mult,98,1,3,6
253,5,14,add,19,1,3,7
253,15,2,mult,30,1,3,8
253,23,19,mult,432,0,3,9
253,7,16,mult,112,1,3,10
5183,14,13,mult,182,1,3,1
5183,7,14,mult,82,0,3,2
5183,15,2,mult,30,1,3,3
5183,13,21,add,34,1,3,4
5183,10,7,mult,70,1,3,5
5183,23,19,mult,437,1,3,6
5183,19,6,mult,114,1,3,7
5183,21,8,mult,168,1,3,8
5183,7,16,mult,112,1,3,9
5183,5,14,add,19,1,3,10
3359,23,19,mult,158,0,3,1
3359,15,2,mult,30,1,3,2
3359,21,8,mult,168,1,3,3
3359,10,7,mult,70,1,3,4
3359,5,14,add,19,1,3,5
3359,19,6,mult,114,1,3,6
3359,14,13,mult,66,0,3,7
3359,7,16,mult,114,0,3,8
3359,7,14,mult,92,0,3,9
3359,13,21,add,34,1,3,10
5248,7,14,mult,98,1,3,1
5248,10,7,mult,70,1,3,2
5248,15,2,mult,30,1,3,3
5248,21,8,mult,108,0,3,4
5248,7,16,mult,114,0,3,5
5248,5,14,add,19,1,3,6
5248,19,6,mult,114,1,3,7
5248,14,13,mult,182,1,3,8
5248,23,19,mult,437,1,3,9
5248,13,21,add,34,1,3,10
5280,23,19,mult,437,1,3,1
5280,15,2,mult,30,1,3,2
5280,10,7,mult,70,1,3,3
5280,19,6,mult,114,1,3,4
5280,13,21,add,34,1,3,5
5280,5,14,add,19,1,3,6
5280,7,14,mult,98,1,3,7
5280,21,8,mult,168,1,3,8
5280,7,16,mult,114,0,3,9
5280,14,13,mult,182,1,3,10
5350,10,7,mult,70,1,3,1
5350,7,14,mult,92,0,3,2
5350,13,21,add,34,1,3,3
5350,7,16,mult,112,1,3,4
5350,14,13,mult,182,1,3,5
5350,21,8,mult,168,1,3,6
5350,19,6,mult,114,1,3,7
5350,5,14,add,19,1,3,8
5350,15,2,mult,30,1,3,9
5350,23,19,mult,437,1,3,10
5420,15,2,mult,30,1,3,1
5420,21,8,mult,168,1,3,2
5420,13,21,add,34,1,3,3
5420,19,6,mult,114,1,3,4
5420,14,13,mult,182,1,3,5
5420,23,19,mult,437,1,3,6
5420,7,16,mult,112,1,3,7
5420,7,14,mult,98,1,3,8
5420,10,7,mult,70,1,3,9
5420,5,14,add,19,1,3,10
5101,7,16,mult,112,1,3,1
5101,10,7,mult,70,1,3,2
5101,21,8,mult,168,1,3,3
5101,13,21,add,34,1,3,4
5101,19,6,mult,114,1,3,5
5101,15,2,mult,30,1,3,6
5101,7,14,mult,98,1,3,7
5101,5,14,add,19,1,3,8
5101,14,13,mult,182,1,3,9
5101,23,19,mult,437,1,3,10
3989,23,19,mult,437,1,3,1
3989,15,2,mult,30,1,3,2
3989,21,8,mult,168,1,3,3
3989,7,16,mult,112,1,3,4
3989,19,6,mult,114,1,3,5
3989,5,14,add,19,1,3,6
3989,10,7,mult,70,1,3,7
3989,13,21,add,34,1,3,8
3989,14,13,mult,182,1,3,9
3989,7,14,mult,98,1,3,10
5108,10,7,mult,70,1,3,1
5108,13,21,add,44,0,3,2
5108,15,2,mult,30,1,3,3
5108,21,8,mult,68,0,3,4
5108,19,6,mult,62,0,3,5
5108,23,19,mult,84,0,3,6
5108,14,13,mult,92,0,3,7
5108,5,14,add,19,1,3,8
5108,7,14,mult,21,0,3,9
5108,7,16,mult,65,0,3,10
5373,5,14,add,19,1,3,1
5373,7,14,mult,98,1,3,2
5373,13,21,add,34,1,3,3
5373,23,19,mult,437,1,3,4
5373,19,6,mult,114,1,3,5
5373,7,16,mult,112,1,3,6
5373,10,7,mult,70,1,3,7
5373,21,8,mult,168,1,3,8
5373,15,2,mult,30,1,3,9
5373,14,13,mult,182,1,3,10
4154,10,7,mult,70,1,3,1
4154,23,19,mult,437,1,3,2
4154,7,16,mult,112,1,3,3
4154,15,2,mult,30,1,3,4
4154,5,14,add,19,1,3,5
4154,21,8,mult,168,1,3,6
4154,14,13,mult,182,1,3,7
4154,7,14,mult,98,1,3,8
4154,13,21,add,34,1,3,9
4154,19,6,mult,114,1,3,10
5333,5,14,add,19,1,3,1
5333,7,16,mult,112,1,3,2
5333,10,7,mult,70,1,3,3
5333,21,8,mult,168,1,3,4
5333,7,14,mult,98,1,3,5
5333,23,19,mult,230,0,3,6
5333,13,21,add,34,1,3,7
5333,15,2,mult,30,1,3,8
5333,19,6,mult,114,1,3,9
5333,14,13,mult,182,1,3,10
2622,10,7,mult,70,1,3,1
2622,21,8,mult,161,0,3,2
2622,5,14,add,19,1,3,3
2622,13,21,add,34,1,3,4
2622,15,2,mult,30,1,3,5
2622,7,14,mult,98,1,3,6
2622,7,16,mult,112,1,3,7
2622,23,19,mult,437,1,3,8
2622,14,13,mult,182,1,3,9
2622,19,6,mult,114,1,3,10
2935,21,8,mult,168,1,3,1
2935,14,13,mult,182,1,3,2
2935,15,2,mult,30,1,3,3
2935,7,16,mult,112,1,3,4
2935,7,14,mult,98,1,3,5
2935,23,19,mult,437,1,3,6
2935,5,14,add,19,1,3,7
2935,10,7,mult,70,1,3,8
2935,13,21,add,34,1,3,9
2935,19,6,mult,114,1,3,10
285,5,14,add,19,1,3,1
285,23,19,mult,400,0,3,2
285,15,2,mult,30,1,3,3
285,7,14,mult,98,1,3,4
285,19,6,mult,114,1,3,5
285,21,8,mult,168,1,3,6
285,13,21,add,34,1,3,7
285,7,16,mult,112,1,3,8
285,10,7,mult,70,1,3,9
285,14,13,mult,156,0,3,10
5382,15,2,mult,30,1,3,1
5382,14,13,mult,182,1,3,2
5382,7,14,mult,98,1,3,3
5382,21,8,mult,168,1,3,4
5382,23,19,mult,427,0,3,5
5382,19,6,mult,114,1,3,6
5382,10,7,mult,60,0,3,7
5382,13,21,add,34,1,3,8
5382,7,16,mult,112,1,3,9
5382,5,14,add,19,1,3,10
5440,7,14,mult,98,1,3,1
5440,23,19,mult,437,1,3,2
5440,19,6,mult,114,1,3,3
5440,21,8,mult,168,1,3,4
5440,5,14,add,19,1,3,5
5440,15,2,mult,30,1,3,6
5440,10,7,mult,70,1,3,7
5440,14,13,mult,182,1,3,8
5440,13,21,add,34,1,3,9
5440,7,16,mult,2,0,3,10
3383,7,16,mult,112,1,3,1
3383,19,6,mult,114,1,3,2
3383,13,21,add,34,1,3,3
3383,21,8,mult,168,1,3,4
3383,14,13,mult,182,1,3,5
3383,5,14,add,19,1,3,6
3383,7,14,mult,98,1,3,7
3383,23,19,mult,437,1,3,8
3383,10,7,mult,70,1,3,9
3383,15,2,mult,30,1,3,10
5089,7,16,mult,112,1,3,1
5089,10,7,mult,70,1,3,2
5089,13,21,add,34,1,3,3
5089,5,14,add,19,1,3,4
5089,14,13,mult,182,1,3,5
5089,19,6,mult,115,0,3,6
5089,7,14,mult,98,1,3,7
5089,15,2,mult,30,1,3,8
5089,21,8,mult,168,1,3,9
5089,23,19,mult,437,1,3,10
5096,23,19,mult,437,1,3,1
5096,13,21,add,34,1,3,2
5096,14,13,mult,182,1,3,3
5096,10,7,mult,70,1,3,4
5096,5,14,add,19,1,3,5
5096,21,8,mult,168,1,3,6
5096,15,2,mult,30,1,3,7
5096,19,6,mult,114,1,3,8
5096,7,16,mult,112,1,3,9
5096,7,14,mult,98,1,3,10
5211,23,19,mult,227,0,3,1
5211,14,13,mult,182,1,3,2
5211,5,14,add,19,1,3,3
5211,21,8,mult,168,1,3,4
5211,15,2,mult,30,1,3,5
5211,7,16,mult,112,1,3,6
5211,13,21,add,219,0,3,7
5211,7,14,mult,98,1,3,8
5211,19,6,mult,114,1,3,9
5211,10,7,mult,70,1,3,10
4973,23,19,mult,237,0,3,1
4973,7,14,mult,98,1,3,2
4973,5,14,add,19,1,3,3
4973,13,21,add,34,1,3,4
4973,19,6,mult,114,1,3,5
4973,15,2,mult,30,1,3,6
4973,21,8,mult,168,1,3,7
4973,10,7,mult,70,1,3,8
4973,7,16,mult,112,1,3,9
4973,14,13,mult,182,1,3,10
4258,21,8,mult,168,1,3,1
4258,7,14,mult,98,1,3,2
4258,14,13,mult,182,1,3,3
4258,15,2,mult,30,1,3,4
4258,23,19,mult,437,1,3,5
4258,7,16,mult,112,1,3,6
4258,5,14,add,19,1,3,7
4258,19,6,mult,114,1,3,8
4258,13,21,add,34,1,3,9
4258,10,7,mult,70,1,3,10
5408,21,8,mult,168,1,3,1
5408,23,19,mult,237,0,3,2
5408,15,2,mult,30,1,3,3
5408,10,7,mult,70,1,3,4
5408,7,14,mult,98,1,3,5
5408,19,6,mult,114,1,3,6
5408,7,16,mult,112,1,3,7
5408,13,21,add,34,1,3,8
5408,14,13,mult,182,1,3,9
5408,5,14,add,19,1,3,10
2001,7,16,mult,102,0,3,1
2001,21,8,mult,168,1,3,2
2001,14,13,mult,112,0,3,3
2001,7,14,mult,98,1,3,4
2001,13,21,add,34,1,3,5
2001,15,2,mult,30,1,3,6
2001,19,6,mult,105,0,3,7
2001,10,7,mult,70,1,3,8
2001,23,19,mult,441,0,3,9
2001,5,14,add,19,1,3,10
2033,10,7,mult,70,1,3,1
2033,21,8,mult,168,1,3,2
2033,19,6,mult,114,1,3,3
2033,14,13,mult,182,1,3,4
2033,13,21,add,34,1,3,5
2033,23,19,mult,437,1,3,6
2033,7,16,mult,112,1,3,7
2033,15,2,mult,30,1,3,8
2033,7,14,mult,158,0,3,9
2033,5,14,add,19,1,3,10
5401,10,7,mult,70,1,3,1
5401,5,14,add,19,1,3,2
5401,7,16,mult,102,0,3,3
5401,13,21,add,34,1,3,4
5401,15,2,mult,30,1,3,5
5401,23,19,mult,437,1,3,6
5401,14,13,mult,182,1,3,7
5401,7,14,mult,98,1,3,8
5401,21,8,mult,168,1,3,9
5401,19,6,mult,114,1,3,10
2651,7,14,mult,98,1,3,1
2651,14,13,mult,183,0,3,2
2651,23,19,mult,437,1,3,3
2651,10,7,mult,70,1,3,4
2651,15,2,mult,30,1,3,5
2651,5,14,add,19,1,3,6
2651,21,8,mult,168,1,3,7
2651,7,16,mult,112,1,3,8
2651,13,21,add,34,1,3,9
2651,19,6,mult,114,1,3,10
5193,15,2,mult,30,1,3,1
5193,13,21,add,34,1,3,2
5193,19,6,mult,114,1,3,3
5193,21,8,mult,168,1,3,4
5193,5,14,add,19,1,3,5
5193,7,16,mult,112,1,3,6
5193,23,19,mult,437,1,3,7
5193,7,14,mult,138,0,3,8
5193,14,13,mult,179,0,3,9
5193,10,7,mult,70,1,3,10
265,5,14,add,19,1,3,1
265,13,21,add,34,1,3,2
265,23,19,mult,227,0,3,3
265,14,13,mult,182,1,3,4
265,7,16,mult,112,1,3,5
265,21,8,mult,168,1,3,6
265,15,2,mult,30,1,3,7
265,10,7,mult,70,1,3,8
265,7,14,mult,98,1,3,9
265,19,6,mult,14,0,3,10
4260,7,16,mult,92,0,3,1
4260,19,6,mult,123,0,3,2
4260,15,2,mult,30,1,3,3
4260,13,21,add,34,1,3,4
4260,10,7,mult,70,1,3,5
4260,7,14,mult,98,1,3,6
4260,5,14,add,19,1,3,7
4260,21,8,mult,68,0,3,8
4260,23,19,mult,248,0,3,9
4260,14,13,mult,189,0,3,10
3821,14,13,mult,136,0,3,1
3821,15,2,mult,30,1,3,2
3821,7,16,mult,112,1,3,3
3821,10,7,mult,70,1,3,4
3821,23,19,mult,5,0,3,5
3821,13,21,add,34,1,3,6
3821,21,8,mult,168,1,3,7
3821,19,6,mult,115,0,3,8
3821,7,14,mult,98,1,3,9
3821,5,14,add,19,1,3,10
4682,7,16,mult,110,0,3,1
4682,21,8,mult,168,1,3,2
4682,14,13,mult,182,1,3,3
4682,10,7,mult,70,1,3,4
4682,23,19,mult,437,1,3,5
4682,19,6,mult,114,1,3,6
4682,7,14,mult,98,1,3,7
4682,15,2,mult,30,1,3,8
4682,13,21,add,273,0,3,9
4682,5,14,add,70,0,3,10
3507,7,16,mult,136,0,3,1
3507,14,13,mult,182,1,3,2
3507,23,19,mult,457,0,3,3
3507,10,7,mult,70,1,3,4
3507,5,14,add,19,1,3,5
3507,15,2,mult,30,1,3,6
3507,21,8,mult,168,1,3,7
3507,7,14,mult,98,1,3,8
3507,19,6,mult,116,0,3,9
3507,13,21,add,34,1,3,10
4584,19,6,mult,96,0,3,1
4584,7,16,mult,112,1,3,2
4584,15,2,mult,30,1,3,3
4584,7,14,mult,98,1,3,4
4584,5,14,add,19,1,3,5
4584,13,21,add,34,1,3,6
4584,21,8,mult,168,1,3,7
4584,10,7,mult,70,1,3,8
4584,23,19,mult,0,0,3,9
4584,14,13,mult,220,0,3,10
5228,5,14,add,19,1,3,1
5228,7,16,mult,112,1,3,2
5228,7,14,mult,98,1,3,3
5228,23,19,mult,447,0,3,4
5228,13,21,add,34,1,3,5
5228,21,8,mult,108,0,3,6
5228,19,6,mult,114,1,3,7
5228,14,13,mult,182,1,3,8
5228,15,2,mult,30,1,3,9
5228,10,7,mult,70,1,3,10
806,5,14,add,19,1,3,1
806,7,14,mult,98,1,3,2
806,21,8,mult,168,1,3,3
806,7,16,mult,112,1,3,4
806,19,6,mult,114,1,3,5
806,15,2,mult,30,1,3,6
806,13,21,add,34,1,3,7
806,23,19,mult,437,1,3,8
806,10,7,mult,70,1,3,9
806,14,13,mult,112,0,3,10
5205,5,14,add,19,1,3,1
5205,10,7,mult,70,1,3,2
5205,7,16,mult,112,1,3,3
5205,21,8,mult,168,1,3,4
5205,13,21,add,34,1,3,5
5205,14,13,mult,182,1,3,6
5205,7,14,mult,98,1,3,7
5205,19,6,mult,114,1,3,8
5205,23,19,mult,437,1,3,9
5205,15,2,mult,30,1,3,10
4094,21,8,mult,168,1,3,1
4094,15,2,mult,30,1,3,2
4094,19,6,mult,114,1,3,3
4094,7,16,mult,112,1,3,4
4094,5,14,add,19,1,3,5
4094,13,21,add,34,1,3,6
4094,14,13,mult,112,0,3,7
4094,7,14,mult,98,1,3,8
4094,23,19,mult,427,0,3,9
4094,10,7,mult,70,1,3,10
3208,21,8,mult,168,1,3,1
3208,10,7,mult,70,1,3,2
3208,7,14,mult,108,0,3,3
3208,7,16,mult,112,1,3,4
3208,5,14,add,19,1,3,5
3208,15,2,mult,30,1,3,6
3208,14,13,mult,152,0,3,7
3208,19,6,mult,114,1,3,8
3208,13,21,add,34,1,3,9
3208,23,19,mult,458,0,3,10
3157,23,19,mult,437,1,3,1
3157,21,8,mult,168,1,3,2
3157,13,21,add,34,1,3,3
3157,7,16,mult,112,1,3,4
3157,19,6,mult,117,0,3,5
3157,15,2,mult,30,1,3,6
3157,7,14,mult,98,1,3,7
3157,5,14,add,19,1,3,8
3157,10,7,mult,70,1,3,9
3157,14,13,mult,172,0,3,10
5240,21,8,mult,168,1,3,1
5240,13,21,add,34,1,3,2
5240,7,14,mult,98,1,3,3
5240,14,13,mult,172,0,3,4
5240,10,7,mult,70,1,3,5
5240,5,14,add,19,1,3,6
5240,7,16,mult,114,0,3,7
5240,15,2,mult,30,1,3,8
5240,19,6,mult,114,1,3,9
5240,23,19,mult,437,1,3,10
5294,15,2,mult,30,1,3,1
5294,14,13,mult,182,1,3,2
5294,13,21,add,34,1,3,3
5294,21,8,mult,168,1,3,4
5294,10,7,mult,70,1,3,5
5294,5,14,add,19,1,3,6
5294,19,6,mult,114,1,3,7
5294,7,16,mult,112,1,3,8
5294,23,19,mult,441,0,3,9
5294,7,14,mult,98,1,3,10
5164,21,8,mult,168,1,3,1
5164,10,7,mult,70,1,3,2
5164,14,13,mult,182,1,3,3
5164,7,16,mult,112,1,3,4
5164,5,14,add,19,1,3,5
5164,15,2,mult,30,1,3,6
5164,19,6,mult,114,1,3,7
5164,23,19,mult,437,1,3,8
5164,7,14,mult,118,0,3,9
5164,13,21,add,34,1,3,10
5293,15,2,mult,30,1,3,1
5293,14,13,mult,112,0,3,2
5293,7,16,mult,112,1,3,3
5293,19,6,mult,114,1,3,4
5293,13,21,add,34,1,3,5
5293,5,14,add,19,1,3,6
5293,21,8,mult,168,1,3,7
5293,23,19,mult,227,0,3,8
5293,7,14,mult,98,1,3,9
5293,10,7,mult,70,1,3,10
4884,19,6,mult,114,1,3,1
4884,5,14,add,19,1,3,2
4884,7,16,mult,112,1,3,3
4884,7,14,mult,98,1,3,4
4884,15,2,mult,30,1,3,5
4884,14,13,mult,182,1,3,6
4884,13,21,add,34,1,3,7
4884,10,7,mult,70,1,3,8
4884,23,19,mult,437,1,3,9
4884,21,8,mult,108,0,3,10
4751,15,2,mult,30,1,3,1
4751,14,13,mult,32,0,3,2
4751,5,14,add,19,1,3,3
4751,7,16,mult,105,0,3,4
4751,19,6,mult,114,1,3,5
4751,10,7,mult,70,1,3,6
4751,23,19,mult,437,1,3,7
4751,21,8,mult,168,1,3,8
4751,7,14,mult,98,1,3,9
4751,13,21,add,34,1,3,10
2399,5,14,add,19,1,3,1
2399,21,8,mult,168,1,3,2
2399,14,13,mult,182,1,3,3
2399,10,7,mult,70,1,3,4
2399,23,19,mult,227,0,3,5
2399,7,14,mult,98,1,3,6
2399,7,16,mult,112,1,3,7
2399,19,6,mult,114,1,3,8
2399,15,2,mult,30,1,3,9
2399,13,21,add,34,1,3,10
763,5,14,add,19,1,3,1
763,23,19,mult,437,1,3,2
763,19,6,mult,114,1,3,3
763,10,7,mult,70,1,3,4
763,21,8,mult,168,1,3,5
763,7,16,mult,112,1,3,6
763,13,21,add,34,1,3,7
763,7,14,mult,128,0,3,8
763,14,13,mult,182,1,3,9
763,15,2,mult,30,1,3,10
3814,21,8,mult,162,0,3,1
3814,7,14,mult,98,1,3,2
3814,23,19,mult,211,0,3,3
3814,15,2,mult,30,1,3,4
3814,13,21,add,34,1,3,5
3814,10,7,mult,70,1,3,6
3814,5,14,add,19,1,3,7
3814,7,16,mult,112,1,3,8
3814,14,13,mult,182,1,3,9
3814,19,6,mult,114,1,3,10
5155,23,19,mult,437,1,3,1
5155,7,16,mult,112,1,3,2
5155,13,21,add,34,1,3,3
5155,7,14,mult,98,1,3,4
5155,15,2,mult,30,1,3,5
5155,21,8,mult,168,1,3,6
5155,19,6,mult,103,0,3,7
5155,14,13,mult,182,1,3,8
5155,5,14,add,19,1,3,9
5155,10,7,mult,70,1,3,10
5243,21,8,mult,168,1,3,1
5243,13,21,add,34,1,3,2
5243,23,19,mult,437,1,3,3
5243,5,14,add,19,1,3,4
5243,7,16,mult,112,1,3,5
5243,15,2,mult,30,1,3,6
5243,10,7,mult,70,1,3,7
5243,7,14,mult,98,1,3,8
5243,19,6,mult,114,1,3,9
5243,14,13,mult,182,1,3,10
5269,5,14,add,19,1,3,1
5269,7,16,mult,112,1,3,2
5269,21,8,mult,168,1,3,3
5269,14,13,mult,182,1,3,4
5269,19,6,mult,114,1,3,5
5269,7,14,mult,98,1,3,6
5269,10,7,mult,70,1,3,7
5269,23,19,mult,437,1,3,8
5269,13,21,add,34,1,3,9
5269,15,2,mult,30,1,3,10
5136,7,16,mult,112,1,3,1
5136,23,19,mult,237,0,3,2
5136,15,2,mult,30,1,3,3
5136,14,13,mult,182,1,3,4
5136,7,14,mult,98,1,3,5
5136,5,14,add,19,1,3,6
5136,21,8,mult,168,1,3,7
5136,19,6,mult,114,1,3,8
5136,10,7,mult,70,1,3,9
5136,13,21,add,34,1,3,10
5441,15,2,mult,30,1,3,1
5441,10,7,mult,70,1,3,2
5441,19,6,mult,114,1,3,3
5441,5,14,add,19,1,3,4
5441,7,16,mult,114,0,3,5
5441,23,19,mult,437,1,3,6
5441,14,13,mult,182,1,3,7
5441,7,14,mult,98,1,3,8
5441,13,21,add,34,1,3,9
5441,21,8,mult,168,1,3,10
5056,10,7,mult,70,1,3,1
5056,14,13,mult,182,1,3,2
5056,21,8,mult,168,1,3,3
5056,19,6,mult,105,0,3,4
5056,13,21,add,34,1,3,5
5056,7,14,mult,98,1,3,6
5056,5,14,add,19,1,3,7
5056,7,16,mult,112,1,3,8
5056,15,2,mult,30,1,3,9
5056,23,19,mult,446,0,3,10
4027,5,14,add,19,1,3,1
4027,7,14,mult,98,1,3,2
4027,10,7,mult,70,1,3,3
4027,23,19,mult,437,1,3,4
4027,13,21,add,34,1,3,5
4027,7,16,mult,112,1,3,6
4027,21,8,mult,168,1,3,7
4027,15,2,mult,30,1,3,8
4027,14,13,mult,182,1,3,9
4027,19,6,mult,114,1,3,10
2714,23,19,mult,437,1,3,1
2714,19,6,mult,114,1,3,2
2714,13,21,add,35,0,3,3
2714,15,2,mult,30,1,3,4
2714,10,7,mult,70,1,3,5
2714,5,14,add,19,1,3,6
2714,14,13,mult,182,1,3,7
2714,21,8,mult,168,1,3,8
2714,7,14,mult,98,1,3,9
2714,7,16,mult,112,1,3,10
5012,10,7,mult,70,1,3,1
5012,23,19,mult,437,1,3,2
5012,14,13,mult,182,1,3,3
5012,5,14,add,19,1,3,4
5012,13,21,add,34,1,3,5
5012,7,16,mult,126,0,3,6
5012,21,8,mult,168,1,3,7
5012,15,2,mult,30,1,3,8
5012,7,14,mult,98,1,3,9
5012,19,6,mult,102,0,3,10
2247,13,21,add,34,1,3,1
2247,10,7,mult,70,1,3,2
2247,21,8,mult,168,1,3,3
2247,23,19,mult,437,1,3,4
2247,15,2,mult,30,1,3,5
2247,7,14,mult,98,1,3,6
2247,5,14,add,19,1,3,7
2247,19,6,mult,114,1,3,8
2247,14,13,mult,182,1,3,9
2247,7,16,mult,102,0,3,10
5142,21,8,mult,168,1,3,1
5142,13,21,add,34,1,3,2
5142,19,6,mult,114,1,3,3
5142,14,13,mult,156,0,3,4
5142,23,19,mult,440,0,3,5
5142,7,14,mult,98,1,3,6
5142,10,7,mult,70,1,3,7
5142,5,14,add,19,1,3,8
5142,7,16,mult,112,1,3,9
5142,15,2,mult,30,1,3,10
4693,5,14,add,19,1,3,1
4693,13,21,add,34,1,3,2
4693,15,2,mult,30,1,3,3
4693,10,7,mult,70,1,3,4
4693,23,19,mult,456,0,3,5
4693,14,13,mult,182,1,3,6
4693,7,14,mult,98,1,3,7
4693,21,8,mult,168,1,3,8
4693,19,6,mult,114,1,3,9
4693,7,16,mult,106,0,3,10
5267,10,7,mult,70,1,3,1
5267,13,21,add,34,1,3,2
5267,5,14,add,19,1,3,3
5267,14,13,mult,182,1,3,4
5267,19,6,mult,4,0,3,5
5267,15,2,mult,30,1,3,6
5267,21,8,mult,168,1,3,7
5267,23,19,mult,437,1,3,8
5267,7,16,mult,112,1,3,9
5267,7,14,mult,98,1,3,10
2673,15,2,mult,30,1,3,1
2673,7,16,mult,112,1,3,2
2673,19,6,mult,114,1,3,3
2673,14,13,mult,112,0,3,4
2673,5,14,add,19,1,3,5
2673,7,14,mult,98,1,3,6
2673,21,8,mult,168,1,3,7
2673,10,7,mult,70,1,3,8
2673,13,21,add,34,1,3,9
2673,23,19,mult,441,0,3,10
2454,19,6,mult,104,0,3,1
2454,5,14,add,19,1,3,2
2454,7,14,mult,98,1,3,3
2454,21,8,mult,176,0,3,4
2454,15,2,mult,30,1,3,5
2454,7,16,mult,122,0,3,6
2454,13,21,add,34,1,3,7
2454,23,19,mult,447,0,3,8
2454,10,7,mult,70,1,3,9
2454,14,13,mult,230,0,3,10
5110,7,16,mult,112,1,3,1
5110,21,8,mult,168,1,3,2
5110,19,6,mult,114,1,3,3
5110,15,2,mult,30,1,3,4
5110,7,14,mult,91,0,3,5
5110,10,7,mult,70,1,3,6
5110,13,21,add,34,1,3,7
5110,5,14,add,19,1,3,8
5110,14,13,mult,183,0,3,9
5110,23,19,mult,441,0,3,10
4914,15,2,mult,30,1,3,1
4914,7,16,mult,112,1,3,2
4914,5,14,add,19,1,3,3
4914,14,13,mult,182,1,3,4
4914,13,21,add,34,1,3,5
4914,21,8,mult,168,1,3,6
4914,23,19,mult,437,1,3,7
4914,19,6,mult,144,0,3,8
4914,10,7,mult,70,1,3,9
4914,7,14,mult,98,1,3,10
5009,13,21,add,34,1,3,1
5009,10,7,mult,70,1,3,2
5009,23,19,mult,441,0,3,3
5009,19,6,mult,114,1,3,4
5009,15,2,mult,30,1,3,5
5009,7,16,mult,106,0,3,6
5009,5,14,add,19,1,3,7
5009,7,14,mult,98,1,3,8
5009,21,8,mult,168,1,3,9
5009,14,13,mult,182,1,3,10
5416,23,19,mult,227,0,3,1
5416,19,6,mult,114,1,3,2
5416,7,14,mult,98,1,3,3
5416,7,16,mult,112,1,3,4
5416,21,8,mult,168,1,3,5
5416,13,21,add,34,1,3,6
5416,15,2,mult,30,1,3,7
5416,14,13,mult,152,0,3,8
5416,10,7,mult,70,1,3,9
5416,5,14,add,19,1,3,10
5454,7,14,mult,98,1,3,1
5454,15,2,mult,30,1,3,2
5454,23,19,mult,437,1,3,3
5454,7,16,mult,112,1,3,4
5454,10,7,mult,70,1,3,5
5454,21,8,mult,168,1,3,6
5454,14,13,mult,182,1,3,7
5454,13,21,add,34,1,3,8
5454,19,6,mult,114,1,3,9
5454,5,14,add,19,1,3,10
3690,14,13,mult,182,1,3,1
3690,13,21,add,24,0,3,2
3690,5,14,add,19,1,3,3
3690,7,16,mult,112,1,3,4
3690,15,2,mult,30,1,3,5
3690,21,8,mult,168,1,3,6
3690,23,19,mult,227,0,3,7
3690,10,7,mult,70,1,3,8
3690,7,14,mult,98,1,3,9
3690,19,6,mult,114,1,3,10
5226,15,2,mult,30,1,3,1
5226,14,13,mult,182,1,3,2
5226,5,14,add,19,1,3,3
5226,13,21,add,34,1,3,4
5226,23,19,mult,437,1,3,5
5226,21,8,mult,148,0,3,6
5226,7,14,mult,98,1,3,7
5226,7,16,mult,112,1,3,8
3303,15,2,mult,30,1,3,1
3303,7,14,mult,98,1,3,2
3303,5,14,add,19,1,3,3
3303,19,6,mult,114,1,3,4
3303,23,19,mult,450,0,3,5
3303,7,16,mult,112,1,3,6
3303,21,8,mult,168,1,3,7
3303,10,7,mult,70,1,3,8
3303,13,21,add,4,0,3,9
